NAME,total_housing_units,built_2020_plus,built_2010_2019,built_2000_2009,total_units_in_structure,units_10_19,units_20_49,units_50_plus,median_home_value,owner_occupied,renter_occupied,total_pop,median_hh_income,bachelors,masters,professional_degree,doctorate,GEOID
Block Group 1; Census Tract 2711.01; Washington County; Utah,536,36,45,165,536,0,25,56,354700.0,375,161,1669,75250.0,124,55,0,8,490532711011
Block Group 2; Census Tract 2711.01; Washington County; Utah,795,16,225,162,795,64,107,168,110100.0,155,576,1842,33530.0,179,20,0,18,490532711012
Block Group 3; Census Tract 2711.01; Washington County; Utah,845,0,350,140,845,0,0,101,388800.0,521,277,2389,61611.0,408,241,63,17,490532711013
Block Group 1; Census Tract 2711.02; Washington County; Utah,422,0,0,89,422,80,78,0,330200.0,211,131,819,25967.0,333,17,11,0,490532711021
Block Group 2; Census Tract 2711.02; Washington County; Utah,989,77,384,215,989,95,404,0,388000.0,281,675,2717,58929.0,98,71,0,23,490532711022
Block Group 3; Census Tract 2711.02; Washington County; Utah,488,0,10,113,488,0,0,0,411300.0,353,87,1582,86300.0,42,97,0,0,490532711023
Block Group 4; Census Tract 2711.02; Washington County; Utah,575,0,17,263,575,0,0,0,293200.0,421,154,1802,100470.0,80,88,0,0,490532711024
Block Group 1; Census Tract 2712; Washington County; Utah,777,21,174,92,777,8,155,0,268900.0,181,531,1751,50323.0,165,89,12,7,490532712001
Block Group 2; Census Tract 2712; Washington County; Utah,446,11,148,152,446,0,13,0,650700.0,300,84,1262,82031.0,238,107,0,26,490532712002
Block Group 3; Census Tract 2712; Washington County; Utah,689,8,181,313,689,0,0,175,430000.0,422,201,1450,63177.0,185,80,0,8,490532712003
Block Group 1; Census Tract 2713; Washington County; Utah,293,0,67,54,293,30,0,0,,0,253,985,35069.0,15,0,2,0,490532713001
Block Group 2; Census Tract 2713; Washington County; Utah,523,0,35,12,523,35,0,0,320300.0,213,221,1671,66667.0,89,167,15,0,490532713002
Block Group 3; Census Tract 2713; Washington County; Utah,483,0,1,25,483,40,18,27,327400.0,193,229,1360,64063.0,96,98,0,32,490532713003
Block Group 1; Census Tract 2714; Washington County; Utah,252,0,49,23,252,0,0,0,354000.0,136,116,655,46014.0,27,32,0,0,490532714001
Block Group 2; Census Tract 2714; Washington County; Utah,416,0,13,64,416,13,0,0,342000.0,205,211,1270,49375.0,193,37,0,0,490532714002
Block Group 3; Census Tract 2714; Washington County; Utah,1125,0,14,63,1125,10,157,67,265100.0,465,531,2092,37018.0,317,123,11,28,490532714003
Block Group 1; Census Tract 2715.01; Washington County; Utah,924,10,46,388,924,0,37,0,469600.0,411,449,2376,60500.0,163,127,27,43,490532715011
Block Group 2; Census Tract 2715.01; Washington County; Utah,532,0,44,18,532,25,8,0,303300.0,65,467,1627,65364.0,24,12,0,0,490532715012
Block Group 3; Census Tract 2715.01; Washington County; Utah,567,0,0,55,567,0,0,0,343000.0,355,16,897,69526.0,108,71,0,19,490532715013
Block Group 1; Census Tract 2715.02; Washington County; Utah,1610,43,439,457,1610,9,46,0,463200.0,1050,241,3632,102026.0,609,297,61,25,490532715021
Block Group 1; Census Tract 2716; Washington County; Utah,1352,12,78,974,1352,35,17,0,388200.0,971,130,1820,50195.0,350,169,25,23,490532716001
Block Group 2; Census Tract 2716; Washington County; Utah,712,42,388,26,712,0,0,0,490800.0,569,16,1375,97375.0,251,157,43,15,490532716002
Block Group 3; Census Tract 2716; Washington County; Utah,705,0,0,60,705,0,0,0,459900.0,549,76,1656,138958.0,187,146,88,89,490532716003
Block Group 4; Census Tract 2716; Washington County; Utah,704,0,85,115,704,0,0,0,513600.0,690,14,2150,122628.0,417,159,37,14,490532716004
Block Group 1; Census Tract 2717.02; Washington County; Utah,3782,568,2571,541,3782,16,0,0,690200.0,2828,419,12249,121681.0,1930,751,215,65,490532717021
Block Group 2; Census Tract 2717.02; Washington County; Utah,556,0,5,73,556,0,0,0,395600.0,499,29,1495,63947.0,123,95,0,0,490532717022
Block Group 3; Census Tract 2717.02; Washington County; Utah,1168,39,459,533,1168,0,0,0,469900.0,413,391,3108,65714.0,445,51,47,46,490532717023
Block Group 1; Census Tract 2717.03; Washington County; Utah,764,0,131,424,764,15,0,0,521600.0,559,87,1814,95758.0,382,131,10,7,490532717031
Block Group 2; Census Tract 2717.03; Washington County; Utah,603,104,198,171,603,0,0,0,870400.0,406,45,1339,,255,35,41,11,490532717032
Block Group 3; Census Tract 2717.03; Washington County; Utah,1327,16,506,676,1327,0,0,0,687800.0,1136,131,4056,147827.0,802,309,55,395,490532717033
Block Group 1; Census Tract 2717.04; Washington County; Utah,477,136,47,40,477,0,0,0,706700.0,348,88,893,95071.0,152,88,56,7,490532717041
Block Group 2; Census Tract 2717.04; Washington County; Utah,906,0,31,288,906,0,0,0,485400.0,720,140,2866,92986.0,403,246,21,24,490532717042
Block Group 1; Census Tract 2718; Washington County; Utah,503,28,5,0,503,0,0,0,289000.0,285,68,657,59297.0,124,32,9,0,490532718001
Block Group 2; Census Tract 2718; Washington County; Utah,451,0,29,41,451,0,0,68,325500.0,368,64,1039,48667.0,130,151,9,8,490532718002
Block Group 3; Census Tract 2718; Washington County; Utah,721,7,21,157,721,59,61,0,446800.0,325,368,2011,86023.0,99,49,61,132,490532718003
Block Group 1; Census Tract 9791; Wayne County; Utah,603,0,16,137,603,0,0,46,309500.0,295,96,1016,66658.0,94,21,11,6,490559791001
Block Group 2; Census Tract 9791; Wayne County; Utah,1110,7,143,130,1110,0,0,134,412700.0,527,167,1541,73093.0,244,59,0,21,490559791002
Block Group 1; Census Tract 2001; Weber County; Utah,688,0,0,26,688,0,0,15,297300.0,479,107,1626,65732.0,174,54,25,8,490572001001
Block Group 2; Census Tract 2001; Weber County; Utah,572,0,8,60,572,0,0,0,333000.0,464,108,1518,84211.0,241,27,0,0,490572001002
Block Group 3; Census Tract 2001; Weber County; Utah,402,0,0,0,402,0,0,0,368200.0,275,127,1283,62763.0,96,15,12,0,490572001003
Block Group 1; Census Tract 2002.02; Weber County; Utah,894,0,45,84,894,58,304,0,239400.0,183,687,1972,61045.0,178,16,0,20,490572002021
Block Group 2; Census Tract 2002.02; Weber County; Utah,891,69,0,92,891,9,91,0,283300.0,498,320,1992,77632.0,174,53,0,0,490572002022
Block Group 1; Census Tract 2002.03; Weber County; Utah,406,0,15,19,406,0,0,203,,390,16,1120,50313.0,87,14,0,10,490572002031
Block Group 2; Census Tract 2002.03; Weber County; Utah,671,10,27,165,671,0,0,0,306700.0,617,32,1649,100302.0,303,57,38,0,490572002032
Block Group 3; Census Tract 2002.03; Weber County; Utah,787,0,38,77,787,26,18,0,293200.0,490,297,2602,75041.0,65,59,0,0,490572002033
Block Group 1; Census Tract 2002.04; Weber County; Utah,805,0,35,493,805,0,8,19,426700.0,668,75,2201,102850.0,247,110,40,0,490572002041
Block Group 2; Census Tract 2002.04; Weber County; Utah,1038,25,85,192,1038,9,39,299,256000.0,834,195,3038,82904.0,265,32,11,0,490572002042
Block Group 1; Census Tract 2003.01; Weber County; Utah,265,0,0,100,265,0,0,0,334200.0,183,82,647,87956.0,111,25,0,0,490572003011
Block Group 2; Census Tract 2003.01; Weber County; Utah,763,0,212,448,763,0,0,0,326400.0,581,182,1956,90391.0,133,109,0,0,490572003012
Block Group 3; Census Tract 2003.01; Weber County; Utah,915,141,68,83,915,61,65,39,248200.0,381,401,1672,34850.0,75,0,0,0,490572003013
Block Group 1; Census Tract 2003.02; Weber County; Utah,387,0,69,55,387,0,0,39,431600.0,52,304,1558,60449.0,113,45,0,0,490572003021
Block Group 2; Census Tract 2003.02; Weber County; Utah,690,0,28,103,690,25,0,252,,477,187,2106,70119.0,66,28,25,0,490572003022
Block Group 1; Census Tract 2004; Weber County; Utah,448,62,20,59,448,54,79,0,226400.0,119,314,925,57188.0,32,5,0,14,490572004001
Block Group 2; Census Tract 2004; Weber County; Utah,294,24,0,6,294,0,0,1,254200.0,173,110,962,73705.0,24,0,0,0,490572004002
Block Group 1; Census Tract 2005; Weber County; Utah,288,0,0,0,288,0,0,0,255000.0,165,123,793,73654.0,38,48,7,0,490572005001
Block Group 2; Census Tract 2005; Weber County; Utah,347,0,0,0,347,0,0,0,298400.0,276,71,1064,70139.0,44,22,0,42,490572005002
Block Group 3; Census Tract 2005; Weber County; Utah,275,0,0,0,275,0,0,0,293400.0,166,21,428,90030.0,60,0,0,0,490572005003
Block Group 4; Census Tract 2005; Weber County; Utah,391,7,0,0,391,0,0,0,254700.0,232,111,818,84743.0,64,21,0,32,490572005004
Block Group 5; Census Tract 2005; Weber County; Utah,1062,0,18,97,1062,39,0,0,254700.0,806,256,1771,54250.0,410,21,0,8,490572005005
Block Group 6; Census Tract 2005; Weber County; Utah,478,0,17,45,478,0,0,0,231400.0,365,113,1036,57267.0,95,112,21,0,490572005006
Block Group 1; Census Tract 2006; Weber County; Utah,339,0,0,16,339,0,0,0,330400.0,208,131,1155,70817.0,103,92,19,0,490572006001
Block Group 2; Census Tract 2006; Weber County; Utah,393,0,0,21,393,12,24,0,322000.0,225,168,886,34336.0,210,24,0,0,490572006002
Block Group 3; Census Tract 2006; Weber County; Utah,470,0,0,45,470,10,104,0,350000.0,213,257,1181,55000.0,129,27,0,0,490572006003
Block Group 4; Census Tract 2006; Weber County; Utah,544,0,9,11,544,0,0,6,413900.0,295,190,1372,89464.0,171,94,0,46,490572006004
Block Group 1; Census Tract 2007; Weber County; Utah,649,0,12,0,649,187,0,0,289600.0,248,337,1383,64631.0,333,22,0,9,490572007001
Block Group 2; Census Tract 2007; Weber County; Utah,396,0,12,16,396,0,0,0,334300.0,320,53,1130,91406.0,158,54,0,0,490572007002
Block Group 3; Census Tract 2007; Weber County; Utah,511,116,0,11,511,0,0,0,368800.0,448,49,1312,73722.0,216,84,0,0,490572007003
Block Group 1; Census Tract 2008; Weber County; Utah,792,0,0,6,792,0,0,0,265400.0,550,181,2118,87569.0,103,35,0,0,490572008001
Block Group 2; Census Tract 2008; Weber County; Utah,681,0,30,17,681,36,120,0,284000.0,363,266,1639,51991.0,106,55,0,11,490572008002
Block Group 3; Census Tract 2008; Weber County; Utah,508,0,12,0,508,0,0,0,313600.0,269,239,966,55076.0,189,8,0,0,490572008003
Block Group 1; Census Tract 2009; Weber County; Utah,988,0,6,38,988,151,44,0,242400.0,241,627,1535,58750.0,196,4,0,8,490572009001
Block Group 2; Census Tract 2009; Weber County; Utah,560,0,39,14,560,23,8,0,302400.0,85,354,774,36806.0,92,9,2,0,490572009002
Block Group 3; Census Tract 2009; Weber County; Utah,662,0,78,25,662,166,152,0,,82,544,1217,31351.0,181,21,0,0,490572009003
Block Group 1; Census Tract 2011; Weber County; Utah,684,39,38,105,684,152,250,0,,105,500,1054,38708.0,165,10,0,0,490572011001
Block Group 2; Census Tract 2011; Weber County; Utah,823,0,335,277,823,166,476,0,283300.0,52,601,1516,67633.0,273,107,6,13,490572011002
Block Group 1; Census Tract 2012; Weber County; Utah,470,0,88,11,470,43,0,0,254300.0,221,221,1569,42661.0,100,7,15,11,490572012001
Block Group 2; Census Tract 2012; Weber County; Utah,571,21,61,29,571,69,133,0,228100.0,104,383,1167,39107.0,43,5,0,17,490572012002
Block Group 1; Census Tract 2013.01; Weber County; Utah,683,0,0,0,683,0,0,0,319700.0,343,285,1457,49292.0,164,34,0,0,490572013011
Block Group 2; Census Tract 2013.01; Weber County; Utah,685,12,27,24,685,0,6,0,353800.0,206,419,1604,68750.0,248,30,0,0,490572013012
Block Group 1; Census Tract 2013.02; Weber County; Utah,406,0,0,0,406,0,0,0,285800.0,225,136,1084,79321.0,45,37,0,0,490572013021
Block Group 2; Census Tract 2013.02; Weber County; Utah,456,0,0,38,456,0,0,0,279700.0,253,181,1158,53571.0,86,5,0,0,490572013022
Block Group 3; Census Tract 2013.02; Weber County; Utah,389,0,0,35,389,0,0,0,275000.0,177,167,875,54500.0,71,28,0,0,490572013023
Block Group 1; Census Tract 2014; Weber County; Utah,388,0,6,0,388,5,0,0,362000.0,271,51,792,83036.0,145,45,6,1,490572014001
Block Group 2; Census Tract 2014; Weber County; Utah,335,0,0,16,335,0,0,0,439500.0,298,0,699,130545.0,189,108,0,24,490572014002
Block Group 3; Census Tract 2014; Weber County; Utah,653,0,0,8,653,0,0,45,429300.0,428,180,1613,109750.0,299,139,0,58,490572014003
Block Group 1; Census Tract 2015; Weber County; Utah,431,0,23,0,431,58,123,0,338800.0,205,226,960,44107.0,260,69,0,0,490572015001
Block Group 2; Census Tract 2015; Weber County; Utah,741,0,0,0,741,114,16,0,424200.0,553,160,1962,78750.0,310,156,13,78,490572015002
Block Group 3; Census Tract 2015; Weber County; Utah,234,0,0,0,234,0,0,0,410700.0,200,11,768,105733.0,86,71,8,0,490572015003
Block Group 4; Census Tract 2015; Weber County; Utah,241,0,0,19,241,0,0,0,674300.0,241,0,625,136417.0,203,97,51,23,490572015004
Block Group 1; Census Tract 2016; Weber County; Utah,506,0,0,0,506,0,0,0,275900.0,365,66,1336,98644.0,351,184,0,0,490572016001
Block Group 2; Census Tract 2016; Weber County; Utah,283,0,0,5,283,28,28,0,306000.0,114,169,566,58068.0,72,14,10,0,490572016002
Block Group 3; Census Tract 2016; Weber County; Utah,604,0,7,33,604,0,46,0,264200.0,287,260,1434,71125.0,128,45,10,6,490572016003
Block Group 4; Census Tract 2016; Weber County; Utah,235,0,0,0,235,0,0,0,269000.0,211,24,505,59375.0,79,14,0,31,490572016004
Block Group 1; Census Tract 2017; Weber County; Utah,576,0,0,25,576,0,0,0,350700.0,368,208,1825,80417.0,187,30,13,0,490572017001
Block Group 2; Census Tract 2017; Weber County; Utah,577,0,0,12,577,0,0,0,284400.0,340,188,1636,82763.0,206,41,31,0,490572017002
Block Group 1; Census Tract 2018; Weber County; Utah,389,16,5,23,389,12,0,0,233600.0,257,129,1170,63750.0,41,15,0,0,490572018001
Block Group 2; Census Tract 2018; Weber County; Utah,582,0,0,0,582,0,0,20,251000.0,302,175,1332,70145.0,26,7,0,0,490572018002
Block Group 1; Census Tract 2019; Weber County; Utah,475,0,36,45,475,19,0,21,223800.0,248,146,1370,60000.0,36,10,0,15,490572019001
Block Group 1; Census Tract 2020; Weber County; Utah,900,0,14,21,900,136,61,0,479900.0,505,285,1939,100948.0,353,75,62,0,490572020001
Block Group 2; Census Tract 2020; Weber County; Utah,586,0,7,25,586,0,7,0,685800.0,530,24,1732,155111.0,430,197,3,41,490572020002
Block Group 3; Census Tract 2020; Weber County; Utah,418,0,90,73,418,0,0,0,653900.0,418,0,1210,203958.0,302,127,54,52,490572020003
Block Group 4; Census Tract 2020; Weber County; Utah,221,0,0,119,221,66,13,0,781300.0,54,101,684,108906.0,97,37,22,6,490572020004
Block Group 1; Census Tract 2101.01; Weber County; Utah,490,19,280,76,490,0,0,0,947800.0,400,21,1567,143159.0,263,112,43,13,490572101011
Block Group 2; Census Tract 2101.01; Weber County; Utah,453,1,47,76,453,0,0,0,763900.0,268,53,964,127083.0,153,59,5,14,490572101012
Block Group 3; Census Tract 2101.01; Weber County; Utah,812,7,45,104,812,0,0,0,654500.0,525,72,1336,184236.0,358,196,93,9,490572101013
Block Group 1; Census Tract 2101.02; Weber County; Utah,2337,7,184,579,2337,0,0,81,646300.0,1014,44,2995,126154.0,294,252,97,65,490572101021
Block Group 2; Census Tract 2101.02; Weber County; Utah,911,9,124,78,911,0,0,72,746400.0,543,57,1922,114194.0,423,187,23,14,490572101022
Block Group 1; Census Tract 2102.01; Weber County; Utah,778,0,45,244,778,0,0,0,545700.0,684,77,2440,125938.0,480,154,68,41,490572102011
Block Group 2; Census Tract 2102.01; Weber County; Utah,308,0,0,23,308,0,0,0,384600.0,272,36,935,113929.0,138,30,8,0,490572102012
Block Group 3; Census Tract 2102.01; Weber County; Utah,300,0,7,0,300,0,0,0,412200.0,264,36,922,109375.0,130,53,0,0,490572102013
Block Group 1; Census Tract 2102.03; Weber County; Utah,687,70,95,80,687,0,0,26,526000.0,590,97,2345,111506.0,416,116,0,10,490572102031
Block Group 2; Census Tract 2102.03; Weber County; Utah,558,0,23,20,558,0,0,16,444100.0,394,164,1572,88462.0,208,184,0,0,490572102032
Block Group 1; Census Tract 2102.04; Weber County; Utah,858,9,66,188,858,0,0,0,402300.0,636,155,2017,91688.0,374,137,20,8,490572102041
Block Group 2; Census Tract 2102.04; Weber County; Utah,790,0,80,183,790,0,17,0,388400.0,636,154,2449,99300.0,535,80,7,26,490572102042
Block Group 1; Census Tract 2103.03; Weber County; Utah,849,49,159,53,849,0,0,0,458800.0,777,72,2905,112868.0,376,174,62,19,490572103031
Block Group 2; Census Tract 2103.03; Weber County; Utah,441,0,18,112,441,0,0,0,550700.0,441,0,1785,129766.0,414,60,18,20,490572103032
Block Group 3; Census Tract 2103.03; Weber County; Utah,470,0,46,63,470,0,0,0,552200.0,470,0,1391,135789.0,274,41,23,39,490572103033
Block Group 4; Census Tract 2103.03; Weber County; Utah,510,0,95,51,510,0,0,0,621800.0,471,39,1874,163235.0,224,74,20,10,490572103034
Block Group 1; Census Tract 2103.04; Weber County; Utah,635,16,177,120,635,0,18,0,404900.0,473,162,1609,115139.0,347,115,19,16,490572103041
Block Group 2; Census Tract 2103.04; Weber County; Utah,412,17,137,142,412,0,9,62,,36,301,1056,37207.0,21,17,0,0,490572103042
Block Group 3; Census Tract 2103.04; Weber County; Utah,840,60,266,367,840,0,0,0,630000.0,767,0,2994,165733.0,564,223,14,38,490572103043
Block Group 1; Census Tract 2103.05; Weber County; Utah,670,0,42,330,670,0,0,0,379500.0,609,61,1829,73500.0,184,62,0,0,490572103051
Block Group 2; Census Tract 2103.05; Weber County; Utah,726,0,257,287,726,17,0,0,356700.0,587,139,2075,77120.0,312,100,0,0,490572103052
Block Group 3; Census Tract 2103.05; Weber County; Utah,412,21,23,134,412,0,0,306,64300.0,394,18,1285,125227.0,34,0,0,0,490572103053
Block Group 1; Census Tract 2103.06; Weber County; Utah,587,14,11,53,587,0,0,0,385600.0,522,40,1845,79545.0,137,104,0,0,490572103061
Block Group 2; Census Tract 2103.06; Weber County; Utah,1258,117,271,565,1258,11,0,12,314800.0,930,283,4090,104619.0,185,62,31,31,490572103062
Block Group 1; Census Tract 2104.04; Weber County; Utah,326,0,31,25,326,0,0,0,481300.0,280,46,874,102639.0,62,8,6,0,490572104041
Block Group 2; Census Tract 2104.04; Weber County; Utah,366,3,45,102,366,0,0,3,551200.0,329,22,996,108250.0,116,60,15,5,490572104042
Block Group 1; Census Tract 2104.05; Weber County; Utah,334,5,40,101,334,0,6,0,423100.0,174,137,1569,84033.0,99,45,9,12,490572104051
Block Group 2; Census Tract 2104.05; Weber County; Utah,639,0,17,326,639,0,0,42,464800.0,605,34,2292,146563.0,253,145,8,25,490572104052
Block Group 1; Census Tract 2104.06; Weber County; Utah,491,27,187,191,491,0,0,0,596500.0,483,0,1959,143211.0,254,98,0,0,490572104061
Block Group 2; Census Tract 2104.06; Weber County; Utah,1163,57,180,688,1163,0,0,0,497100.0,1136,27,3613,106989.0,288,180,0,9,490572104062
Block Group 1; Census Tract 2104.07; Weber County; Utah,407,0,192,50,407,0,0,0,507000.0,377,0,1267,108839.0,184,110,0,0,490572104071
Block Group 2; Census Tract 2104.07; Weber County; Utah,773,0,44,166,773,0,0,244,447700.0,659,114,1726,101797.0,248,7,12,0,490572104072
Block Group 3; Census Tract 2104.07; Weber County; Utah,1005,11,409,234,1005,0,0,0,589300.0,899,106,4244,132891.0,545,118,0,20,490572104073
Block Group 1; Census Tract 2104.08; Weber County; Utah,664,0,112,96,664,0,0,0,480800.0,607,21,1864,116622.0,199,10,18,0,490572104081
Block Group 2; Census Tract 2104.08; Weber County; Utah,553,0,66,155,553,0,0,0,453600.0,487,28,1480,100792.0,202,97,0,0,490572104082
Block Group 1; Census Tract 2105.08; Weber County; Utah,745,8,51,74,745,0,0,0,375500.0,670,61,2430,105350.0,260,88,12,0,490572105081
Block Group 1; Census Tract 2105.09; Weber County; Utah,564,41,11,297,564,0,0,0,377000.0,496,68,2263,97308.0,191,78,11,0,490572105091
Block Group 2; Census Tract 2105.09; Weber County; Utah,550,0,7,369,550,0,0,0,366200.0,485,0,1301,97188.0,177,30,0,0,490572105092
Block Group 3; Census Tract 2105.09; Weber County; Utah,457,0,0,11,457,0,0,0,297200.0,363,77,1898,114250.0,278,88,7,0,490572105093
Block Group 1; Census Tract 2105.10; Weber County; Utah,674,0,25,216,674,0,0,21,416700.0,653,21,1808,102885.0,247,135,0,0,490572105101
Block Group 2; Census Tract 2105.10; Weber County; Utah,387,18,15,67,387,28,31,0,371300.0,285,102,1402,95050.0,64,29,13,0,490572105102
Block Group 1; Census Tract 2105.11; Weber County; Utah,876,11,0,75,876,8,22,0,420000.0,719,121,2429,59390.0,256,69,15,0,490572105111
Block Group 2; Census Tract 2105.11; Weber County; Utah,672,15,44,157,672,0,0,151,326600.0,581,79,1649,74224.0,243,41,0,0,490572105112
